sentence	label
[CLS]  Combien y a-t-il de phases dans la croissance des bactéries ?  [SEP]  La croissance bactérienne suit quatre phases. Lorsqu'une population de bactéries entre pour la première fois dans un environnement riche en nutriments qui permet la croissance, les cellules doivent s'adapter à leur nouvel environnement. La première phase de croissance est la phase de latence, une période de croissance lente au cours de laquelle les cellules s'adaptent à un environnement riche en nutriments et se préparent à une croissance rapide. La phase de latence a des taux de biosynthèse élevés, car les protéines nécessaires à une croissance rapide sont produites. La deuxième phase de croissance est la phase logarithmique, aussi appelée phase logarithmique ou exponentielle. La phase logarithmique est marquée par une croissance exponentielle rapide. Le taux de croissance des cellules durant cette phase est connu sous le nom de taux de croissance (k), et le temps qu'il faut aux cellules pour doubler est connu sous le nom de temps de génération (g). Durant la phase logarithmique, les nutriments sont métabolisés à une vitesse maximale	0
[CLS]  En cas de surpression soudaine au-dessus de la cabine, qu'entend-on par "frein" ?  [SEP]  Dans la première moitié du XXe siècle, presque tous les ascenseurs n'avaient pas de positionnement automatique du plancher sur lequel la cabine s'arrêtait. Certains des anciens élévateurs à fret étaient commandés par des interrupteurs actionnés par des câbles adjacents. En général, avant la Deuxième Guerre mondiale, la plupart des ascenseurs étaient commandés manuellement par des opérateurs d'élévateurs qui utilisaient un rhéostat relié au moteur. Ce rhéostat (voir l'image) était placé dans un contenant cylindrique de la taille et de la forme d'un gâteau. Celui-ci était monté verticalement ou latéralement sur la paroi de la cabine et actionné au moyen d'une poignée en saillie capable de glisser autour de la moitié supérieure du cylindre.	1
[CLS]  Quelle a été l'une des façons les plus importantes dont les artistes post-punk ont créé leur nouveau son ?  [SEP]  Au milieu des années 1970, divers groupes américains (dont certains avaient des liens avec la scène punk du centre-ville de Manhattan, y compris la télévision et le suicide) ont commencé à élargir le vocabulaire de la musique punk. Des groupes du Midwest comme Pere Ubu et Devo se sont inspirés des environnements industriels abandonnés de la région, employant des techniques d'art conceptuel, de la musique concrète et des styles verbaux non conventionnels qui présageraient de plusieurs années le mouvement post-punk. Divers groupes subséquents, dont Talking Heads, de New York, et Mission of Burma, de Boston, ont combiné des éléments de punk avec des sensibilités propres aux écoles d'art. En 1978, l'ancien groupe a entrepris une série de collaborations avec le pionnier britannique de l'ambiance et ancien membre de Roxy Music, Brian Eno, en expérimentant des techniques lyriques influencées par Dada, de la musique de danse et	1
[CLS]  Comment James Gamble Rogers a-t-il falsifié les bâtiments ?  [SEP]  Bon nombre des bâtiments de Yale ont été construits dans le style d'architecture gothique collégial de 1917 à 1931, financé en grande partie par Edward S. Harkness La sculpture en pierre intégrée aux murs des bâtiments représente des personnalités collégiales contemporaines telles qu'un écrivain, un athlète, une socialite buvant du thé et un étudiant qui s'est endormi en lisant. De même, les frises décoratives sur les bâtiments représentent des scènes contemporaines telles que des policiers pourchassant un voleur et arrêtant une prostituée (sur le mur de la faculté de droit), ou un étudiant se relaxant avec une tasse de bière et une cigarette. L'architecte, James Gamble Rogers, a falsifié ces bâtiments en éclaboussant les murs d'acide, en brisant délibérément leurs fenêtres en verre avec plomb et en les réparant dans le style du Moyen Âge, et en créant des niches pour la statuaire décorative,	0
[CLS]  En quelle année a-t-on assisté à un changement de règles qui a eu un impact sur le rôle du "cric" de backer ?  [SEP]  En 2003, la saison s'est étendue à 16 matchs. Il y a également eu plusieurs changements de règles au cours de cette période. En 2005, les joueurs n'avaient plus le droit de dépasser les limites. Le seul moyen pour un joueur de sortir des limites est maintenant de s'attaquer aux planches latérales ou d'entrer délibérément en contact avec elles. C'était aussi la première année que l'arène était jouée sur un site neutre. En 2007, la substitution libre a été autorisée, mettant ainsi fin à l "ère du" fer de lance "du football de peloton. Et en 2008, le joueur de ligne" jack "a été autorisé à aller sur le côté sans être pénalisé pour" défense illégale ".	0
[CLS]  Quel est le GPA cumulatif nécessaire pour qu'un étudiant soit admissible à la bourse New Haven Promise ?  [SEP]  La ville accueille New Haven Promise, une bourse d'études financée par la Yale University pour les étudiants qui satisfont aux exigences. Les étudiants doivent être inscrits dans une école secondaire publique (y compris dans une école à charte) pendant quatre ans, être résidents de la ville pendant cette période, avoir une moyenne cumulative de 3,0 années d'études, avoir un taux de fréquentation de 90 % et offrir 40 heures de service à la ville. L'initiative a été lancée en 2010 et il y a actuellement plus de 500 boursiers inscrits dans les collèges et universités du Connecticut admissibles. Il y a plus de 60 villes au pays qui ont un programme de type Promise pour leurs étudiants.	0
[CLS]  Où se produit le fractionnement de l'eau ?  [SEP]  Le fractionnement de l'eau, au cours duquel l'eau est décomposée en ses protons, électrons et oxygène, se produit dans les réactions à la lumière chez tous les organismes photosynthétiques. Certains de ces organismes, dont l'algue Chlamydomonas reinhardtii et les cyanobactéries, ont franchi une deuxième étape dans les réactions à l'obscurité au cours desquelles les protons et les électrons sont réduits pour former du H2 gazeux par des hydrogénases spécialisées dans le chloroplaste. Des efforts ont été déployés pour modifier génétiquement les hydrogénases cyanobactériennes afin de synthétiser efficacement le H2 gazeux même en présence d'oxygène. Des efforts ont également été déployés avec des algues génétiquement modifiées dans un bioréacteur.	0
[CLS]  Quelle nouvelle bibliothèque illustre le style traditionnel du néoclassicisme ?  [SEP]  En Grande-Bretagne, un certain nombre d'architectes sont actifs dans le style néoclassique. Deux nouvelles bibliothèques universitaires, la bibliothèque Maitland Robinson de Quinlan Terry au Downing College et la bibliothèque Sackler d'ADAM Architecture, illustrent le fait que l'approche adoptée peut aller du traditionnel, dans le premier cas, au non conventionnel, dans le second cas. Récemment, le prince Charles a fait l'objet d'une controverse pour promouvoir un développement de conception classique sur le territoire de l'ancienne caserne de Chelsea à Londres. En écrivant à la famille royale qatarienne (qui finançait le développement par l'intermédiaire de la société de développement immobilier Qatari Diar), il a condamné les plans modernistes acceptés, préconisant plutôt une approche classique. Son appel a été couronné de succès et les plans ont été retirés. Un nouveau concept de la maison d'architecture Dixon Jones est en cours de rédaction.	0
[CLS]  À quelle époque Basil Rathbone a-t-il joué dans une série de films de Sherlock Holmes ?  [SEP]  Comme le produit principal d'Universal a toujours été un film à petit budget, il est l'un des derniers grands studios à avoir un contrat avec Technicolor. Le studio n'utilise pas le procédé Technicolor en trois bandes avant Arabian Nights (1942), mettant en vedette Jon Hall et Maria Montez. L'année suivante, Technicolor est également utilisé dans le remake par Universal de leur mélodrame horrible de 1925, Phantom of the Opera avec Claude Rains et Nelson Eddy. Avec le succès de leurs deux premières images, un calendrier régulier de films Technicolor à gros budget suit.	1
[CLS]  Quelle était la population de Tucson en 1900 ?  [SEP]  L'altitude de la ville est de 2 643 pieds (806 m) au-dessus du niveau de la mer (mesurée à l'aéroport international de Tucson). Tucson est située sur une plaine alluviale dans le désert de Sonoran, entourée de cinq chaînes de montagnes mineures : les monts Santa Catalina et les monts Tortolita au nord, les monts Santa Rita au sud, les monts Rincon à l'est et les monts Tucson à l'ouest. Le sommet des monts Santa Catalina se trouve à 9 157 pieds (2 791 m) au mont Lemmon, la destination de ski la plus méridionale du continent américain, tandis que les monts Tucson comprennent 4 687 pieds (1 429 m) au sommet Wasson.	1
[CLS]  En plus d'un moteur, à quoi Gramme a-t-il servi ?  [SEP]  En 1886, Frank Julian Sprague inventa le premier moteur à courant continu pratique, un moteur sans étincelles qui maintenait une vitesse relativement constante sous des charges variables. D'autres inventions électriques de Sprague à cette époque améliorèrent grandement la distribution électrique en réseau (travaux antérieurs effectués par Thomas Edison), permettaient le retour de l'énergie des moteurs électriques dans le réseau électrique, fournissaient la distribution électrique aux chariots au moyen de fils aériens et du poteau du chariot, et fournissaient des systèmes de commande pour les opérations électriques. Cela permit à Sprague d'utiliser des moteurs électriques pour inventer le premier système de chariot électrique en 1887 à Richmond VA, l'ascenseur électrique et le système de commande en 1892, et le métro électrique avec des voitures à commande centrale indépendantes, qui furent installées pour la première fois en 1892 à Chicago par le South Side Elevated Railway, où il devint connu sous le nom de moteur "L".	1
[CLS]  Quand Plymouth Albion R.F.C. a-t-elle été fondée ?  [SEP]  Les autres clubs sportifs incluent Plymouth Albion R.F.C. et le club de basket-ball Plymouth Raiders. Plymouth Albion Rugby Football Club is a rugby union club that was founded in 1875 and are currently competing in the third tier of Professional English Rugby. They play at the Brickfields. Plymouth Raiders play in the British Basketball League urgently the top tier of British basketball. They play at the Plymouth Pavilions entertainment arena and were founded in 1983. Plymouth cricket club was formed in 1843, the current 1st XI play in the Devon Premier League. Plymouth Devils are a speedway team in the British Premier League. Plymouth was home of an American football club, the Plymouth Admirals until 2010. Plymouth is also home to Plymouth Marjons Hockey Club, with their	0
